AKVQ
-78.19122 60.80801
50.0
2.749611743970638 0.0 
2.749611743970638 -2.0 
2.748951857140705 -2.00001 
2.748951857140705 -4.0 
2.7483471407528617 -4.00001 
2.7483471407528617 -6.0 
2.8044308227424546 -6.00001 
2.8044308227424546 -8.0 
2.8498930932895896 -8.00001 
2.8498930932895896 -10.0 
2.8223742065996724 -10.01 
2.8223742065996724 -12.0 
2.8059453273010075 -12.01 
2.8059453273010075 -14.0 
2.8278016093501663 -14.01 
2.8278016093501663 -16.0 
2.8303801328708174 -16.01 
2.8303801328708174 -18.0 
2.872248476314847 -18.01 
2.872248476314847 -20.0 
2.9188129918748764 -20.01 
2.9188129918748764 -22.0 
2.9388601311248026 -22.01 
2.9388601311248026 -24.0 
2.9637982067251794 -24.01 
2.9637982067251794 -26.0 
3.034244239706953 -26.01 
3.034244239706953 -28.0 
3.0581696809249443 -28.01 
3.0581696809249443 -30.0 
3.1078173954736497 -30.01 
3.1078173954736497 -32.0 
3.131686931588416 -32.01 
3.131686931588416 -34.0 
3.1948795704136144 -34.01 
3.1948795704136144 -36.0 
3.206667937838346 -36.01 
3.206667937838346 -38.0 
3.1657121350859687 -38.01 
3.1657121350859687 -40.0 
3.212554146748132 -40.01 
3.212554146748132 -42.0 
3.3302842204434713 -42.01 
3.3302842204434713 -44.0 
3.418057074731875 -44.01 
3.418057074731875 -46.0 
3.431271998020045 -46.01 
3.431271998020045 -48.0 
3.4659432494872404 -48.01 
3.4659432494872404 -50.0 
