G18_DHS_Vs
-61.76 16.27
28
1.7	0
1.7	-2.5
3.21	-2.5
3.21	-9.5
3.62	-9.5
3.62	-18.5
3.73	-18.5
3.73	-21.5
3.87	-21.5
3.87	-28
4.34	-28
4.34	-35.6
