G18_MPOM_Vs
-60.86 14.45
28
1.91	0
1.91	-3
3.37	-3
3.37	-13
3.77	-13
3.77	-20
3.45	-20
3.45	-22.6
3.85	-22.6
3.85	-28
4.13	-28
4.13	-30.6
