ID8258
90.0 29.84
61.9
2.749698715896254 -0.0 
2.749698715896254 -1.3 
2.7492465678786546 -1.31 
2.7492465678786546 -2.6 
2.738677923168638 -2.61 
2.738677923168638 -8.4 
2.7902211904978924 -8.41 
2.7902211904978924 -14.2 
2.552470641137633 -14.209999999999999 
2.552470641137633 -20.6 
2.7702311369703807 -20.610000000000003 
2.7702311369703807 -27.6 
2.7628372735865727 -27.610000000000003 
2.7628372735865727 -34.6 
2.9450516027284834 -34.61 
2.9450516027284834 -44.7 
3.1271384918945984 -44.71 
3.1271384918945984 -61.9 
