S22_SMKI_SE
117.21 -0.45
35.5
1.59349593496  0
1.60162601626  -1.16618075802
1.64227642276  -1.45772594752
1.93495934959  -1.69096209913
1.9837398374  -1.92419825073
1.9918699187  -2.44897959184
1.9512195122  -2.79883381924
1.86991869919  -3.03206997085
1.60162601626  -3.26530612245
1.52845528455  -3.49854227405
1.48780487805  -3.96501457726
1.47967479675  -4.43148688047
1.48780487805  -4.89795918367
1.55284552846  -5.30612244898
1.56910569106  -5.65597667638
1.57723577236  -6.5889212828
1.65040650407  -7.11370262391
1.69105691057  -7.93002915452
1.70731707317  -8.27988338192
1.78861788618  -8.62973760933
1.91869918699  -8.86297376093
2.20325203252  -9.03790087464
2.36585365854  -9.27113702624
2.44715447154  -9.67930029155
2.51219512195  -10.5539358601
2.60975609756  -11.0787172012
2.65040650407  -12.0699708455
2.77235772358  -12.8862973761
2.91056910569  -14.8104956268
3.0487804878  -16.3848396501
3.20325203252  -17.6093294461
3.38211382114  -18.3090379009
3.56097560976  -18.833819242
3.74796747967  -19.7084548105
3.81300813008  -20.5247813411
3.84552845528  -22.4489795918
3.83739837398  -24.7813411079
3.82926829268  -25.5976676385
3.78861788618  -26.4139941691
3.71544715447  -27.055393586
3.64227642276  -27.7551020408
3.61788617886  -28.221574344
3.62601626016  -28.6880466472
3.72357723577  -29.6209912536
3.89430894309  -31.195335277
3.9837398374  -31.8367346939
4.0325203252  -32.5364431487
4.05691056911  -33.4110787172
4.06504065041  -35.0437317784
4.08943089431  -41.0495626822
4.09756097561  -44.4314868805
