ID18135
34.8 -8.84
37.5
3.25 -0.0
3.25 -2.5
3.24 -2.5
3.24 -5.0
3.27 -5.0
3.27 -7.5
3.36 -7.5
3.36 -10.0
3.48 -10.0
3.48 -12.5
3.66 -12.5
3.66 -15.0
3.77 -15.0
3.77 -17.5
3.83 -17.5
3.83 -20.0
3.94 -20.0
3.94 -22.5
3.98 -22.5
3.98 -25.0
3.96 -25.0
3.96 -27.5
3.92 -27.5
3.92 -30.0
3.97 -30.0
3.97 -32.5
4.04 -32.5
4.04 -35.0
4.17 -35.0
4.17 -37.5
