NWG09
7.54411764706 61.9172956793
40
3.31421132956  -1.40527276536
3.31453451836  -3.51677290002
3.37576084029  -3.52874285543
3.38829338361  -5.4080258551
3.44955561541  -5.65460693659
3.44984289434  -7.53149594518
3.5110333064  -7.30885477452
3.5113564952  -9.42035490918
3.52363766945  -9.65736002633
3.52392494838  -11.5342490349
3.49939850974  -11.2948499267
3.51200287279  -13.6433551785
3.63445551665  -13.6672950893
3.63474279558  -15.5441840979
3.68372385313  -15.5537600622
3.67180177754  -17.6628662058
3.74527336386  -17.6772301523
3.75780590717  -19.556513152
3.8190322291  -19.5684831074
3.81964269683  -23.5568722507
3.74617111051  -23.5425083042
3.74649429931  -25.6540084388
3.79547535685  -25.6635844031
3.80800790017  -27.5428674028
3.91821527965  -27.5644133226
3.90629320406  -29.6735194661
4.01650058354  -29.6950653859
4.01678786247  -31.5719543945
3.93107101176  -31.5551964569
3.93139420056  -33.6666965916
3.87016787862  -33.6547266361
3.85820989317  -35.5292216536
3.82147410001  -35.5220396804
3.82179728881  -37.6335398151
3.79730676003  -37.6287518329
3.79762994883  -39.7402519676
3.92008259269  -39.7641918784
3.92036987162  -41.641080887
4.18976568812  -41.6937486908
4.19005296705  -43.5706376994
4.39825837149  -43.8459466738
4.39854565042  -45.7228356824
4.48426250112  -45.73959362
4.4968309543  -47.8534877458
4.55805727624  -47.8654577012
4.55834455517  -49.7423467098
4.60732561271  -49.7519226741
4.61989406589  -51.8658167998
4.57098482808  -52.3254630876
4.59615764431  -56.7878624652
4.54717658677  -56.7782865009
4.53572133944  -61.9373372834
4.5969117515  -61.7146961128
4.59849178562  -72.03758566
4.57400125685  -72.0327976778
4.57471945417  -76.7250201993
4.52577430649  -76.950055361
4.52652841368  -81.8768890086
