ID4636p
95.9 54.9
45.0
2.6652405839843762 -0.0 
2.6652405839843762 -2.0 
2.7655965898413033 -2.01 
2.7655965898413033 -12.1 
2.858561650560004 -12.11 
2.858561650560004 -18.2 
2.945201103806254 -18.21 
2.945201103806254 -24.8 
2.84571323031438 -24.810000000000002 
2.84571323031438 -29.0 
2.9256003332631275 -29.01 
2.9256003332631275 -34.0 
2.928378347484667 -34.01 
2.928378347484667 -35.6 
2.9594218782395205 -35.61 
2.9594218782395205 -38.5 
3.0393400142854183 -38.51 
3.0393400142854183 -41.1 
2.962287962785264 -41.11 
2.962287962785264 -45.0 
