ID3146
-82.42 48.85
47.8
2.7655965898413033 -0.0 
2.7655965898413033 -1.7 
2.8034271066895817 -1.7001 
2.8034271066895817 -7.9 
2.8280396101828575 -7.9001 
2.8280396101828575 -12.5 
2.84571323031438 -12.5001 
2.84571323031438 -17.2 
2.898227091796877 -17.2001 
2.898227091796877 -21.9 
2.9173106041321786 -21.9001 
2.9173106041321786 -28.2 
3.003175002215225 -28.2001 
3.003175002215225 -34.4 
3.0640145165985806 -34.4001 
3.0640145165985806 -36.6 
3.1146913281476607 -36.600100000000005 
3.1146913281476607 -38.9 
3.12763241674834 -38.9001 
3.12763241674834 -43.4 
3.1804581460574237 -43.4001 
3.1804581460574237 -47.8 
3.4076637316513843 -47.8 
