TMK
77.19 13.34
35.0
3.16347430019  0
3.16374577703  -1.0546875
3.39540600869  -1.0546875
3.39581322394  -2.63671875
3.61979669402  -2.8125
3.62038489382  -5.09765625
3.4736667471  -5.09765625
3.46653293919  -7.3828125
3.49746621622  -7.55859375
3.49805441602  -9.84375
3.60620777027  -10.01953125
3.6145179778  -12.3046875
3.67629403958  -12.3046875
3.67697273166  -14.94140625
3.88546694015  -14.94140625
3.89382239382  -17.40234375
3.96332046332  -17.40234375
3.94850989382  -19.86328125
3.97944317085  -20.0390625
3.96463260135  -22.5
3.81795970077  -22.67578125
3.81078064672  -24.78515625
3.91121199324  -24.9609375
3.89631093147  -27.0703125
3.81913610039  -27.24609375
3.81976954633  -29.70703125
3.80432553089  -29.70703125
3.81272623069  -32.34375
3.93627835425  -32.34375
3.93691180019  -34.8046875
4.25360460907  -35.15625
4.25419280888  -37.44140625
4.4087234556  -37.79296875
4.40917591699  -39.55078125
4.38600989382  -39.55078125
4.39445583977  -42.36328125
4.45623190154  -42.36328125
4.46463260135  -45
4.51868665541  -45
4.51932010135  -47.4609375
4.59658542471  -47.63671875
4.59708313224  -49.5703125
4.55856358591  -49.921875
4.56696428571  -52.55859375
4.54388875483  -52.91015625
4.54443170849  -55.01953125
4.56759773166  -55.01953125
4.56818593147  -57.3046875
4.529621139  -57.48046875
4.53797659266  -59.94140625
4.56114261583  -59.94140625
4.56240950772  -64.86328125
4.61646356178  -64.86328125
4.61773045367  -69.78515625
4.68722852317  -69.78515625
4.68849541506  -74.70703125
