KOD
77.46 10.23
45.0
3.3143746844  0
3.30654771924  -1.86433260394
3.56808618078  -1.86433260394
3.56781686585  -3.24726477024
3.74467261404  -3.59299781182
3.74423497728  -5.84026258206
3.54420131291  -6.01312910284
3.55142231947  -8.43326039387
3.3590809628  -8.60612691466
3.3658643326  -13.2735229759
3.68894125568  -13.2735229759
3.68846995455  -15.693654267
3.65770072378  -15.693654267
3.65716209392  -18.4595185996
3.81104191214  -18.2866520788
3.81063793974  -20.3610503282
3.85675812153  -20.533916849
3.8561858273  -23.4726477024
3.90240700219  -23.1269146608
3.90190203669  -25.7199124726
3.98655108568  -25.5470459519
3.98594512708  -28.658643326
4.1013970712  -28.3129102845
4.09336811985  -30.0415754923
4.07022386804  -30.3873085339
4.06975256691  -32.8074398249
4.02359872075  -32.8074398249
4.02312741963  -35.227571116
4.07693990911  -35.4004376368
4.07643494361  -37.9934354486
4.09951186669  -37.9934354486
4.09853560007  -43.0065645514
4.2677663693  -43.0065645514
4.26729506817  -45.4266958425
4.55960276048  -45.4266958425
4.55140548729  -48.0196936543
4.64374684397  -47.8468271335
4.63554957078  -50.4398249453
4.56628513718  -50.6126914661
4.58126578017  -52.6870897155
4.56584750042  -52.8599562363
4.55771755597  -55.1072210066
4.54233294058  -55.1072210066
4.53416933176  -57.5273522976
4.42640969534  -57.8730853392
4.44142400269  -59.7746170678
4.38744319138  -60.466083151
4.39429388992  -64.7877461707
