SA40
27.1490 -25.8981
42.5
3.08550906 0.
3.08550906 -1.
3.30639839 -1.
3.30639839 -3.
3.27714467 -3.
3.27714467 -5.5
3.45445442 -5.5
3.45445442 -8.
3.51761603 -8.
3.51761603 -10.5
3.55407023 -10.5
3.55407023 -13.
3.58986497 -13.
3.58986497 -15.5
3.56221032 -15.5
3.56221032 -18.
3.62239552 -18.
3.62239552 -20.5
3.72750974 -20.5
3.72750974 -23.
3.85651326 -23.
3.85651326 -25.5
3.96683049 -25.5
3.96683049 -28.
3.9569006 -28.
3.9569006 -30.5
3.97242713 -30.5
3.97242713 -33.
4.08224392 -33.
4.08224392 -35.5
4.13161373 -35.5
4.13161373 -38.
4.11924171 -38.
4.11924171 -40.5
4.15789032 -40.5
4.15789032 -43.
4.35971975 -43.
4.35971975 -45.5
4.59775448 -45.5
4.59775448 -48.
4.57049799 -48.
4.57049799 -50.5
4.58546972 -50.5
4.58546972 -53.
4.65803909 -53.
4.65803909 -55.5
4.65213919 -55.5
4.65213919 -58.
4.61839151 -58.
4.61839151 -60.5
4.58652401 -60.5
4.58652401 -65.5
4.54057407 -65.5
4.54057407 -70.5
4.57116079 -70.5
4.57116079 -75.5
4.62225199 -75.5
4.62225199 -80.5
4.45822001 -80.5
4.45822001 -85.5
4.34884453 -85.5
4.34884453 -90.5
4.36001158 -90.5
4.36001158 -95.5
4.39495754 -95.5
4.39495754 -100.5
4.42877293 -100.5
4.42877293 -105.5
4.33592796 -105.5
4.33592796 -110.5
4.37043858 -110.5
4.37043858 -115.5
4.49387693 -115.5
4.49387693 -120.5
4.54959249 -120.5
4.54959249 -125.5
4.55067444 -125.5
4.55067444 -130.5
4.637568 -130.5
4.637568 -135.5
4.64810514 -135.5
4.64810514 -140.5
4.58264542 -140.5
4.58264542 -145.5
4.56480742 -145.5
4.56480742 -150.5
4.56956434 -150.5
4.56956434 -155.5
4.58133602 -155.5
4.58133602 -160.5
4.61870289 -160.5
4.61870289 -165.5
4.60057116 -165.5
4.60057116 -170.5
4.6352272 -170.5
4.6352272 -175.5
4.64923 -175.5
4.64923 -180.5
4.60910559 -180.5
4.60910559 -185.5
4.64990568 -185.5
4.64990568 -190.5
4.59043455 -190.5
4.59043455 -195.5
4.4790206 -195.5
4.4790206 -200.5
4.47903299 -200.5
4.47903299 -205.5
4.47902727 -205.5
4.47902727 -210.5
4.4790225 -210.5
4.4790225 -215.5
4.47901392 -215.5
4.47901392 -220.5
4.47900629 -220.5
4.47900629 -225.5
4.73368931 -225.5
4.73368931 -229.699997
4.73373699 -229.699997
4.73373699 -234.699997
4.73371649 -234.699997
4.73371649 -239.699997
4.73370647 -239.699997
4.73370647 -244.699997
4.73368597 -244.699997
4.73368597 -249.699997
4.73366833 -249.699997
4.73366833 -254.699997
4.78381824 -254.699997
4.78381824 -294.700012
4.84152889 -294.700012
4.84152889 -334.700012
4.89966965 -334.700012
4.89966965 -374.700012
4.95819235 -374.700012
4.95819235 -414.700012
5.18394661 -414.700012
5.18394661 -431.800018
5.26224661 -431.800018
5.26224661 -456.800018
5.36028433 -456.800018
5.36028433 -481.800018
5.44853354 -481.800018
5.44853354 -506.800018
5.54657602 -506.800018
5.54657602 -531.800049
5.63418198 -531.800049
5.63418198 -531.800049
