WIN
17.1 -22.56
40.0
2.721175216624811 0.0 
2.7208530372455475 -2.8650137741046855 
2.7706649800249625 -2.8750137741046853 
2.7654904253662806 -5.5096418732782375 
2.7291486585180533 -5.519641873278237 
2.728748961466863 -7.933884297520663 
2.7114199312726406 -8.15426997245179 
2.7110335419720064 -10.578512396694215 
2.6223663104263326 -10.588512396694215 
2.622021400861361 -13.22314049586777 
2.843609086293876 -13.23314049586777 
2.843174951599628 -15.426997245179063 
2.822411186623782 -15.64738292011019 
2.8271126751086477 -17.85123966942149 
2.9310857552229104 -17.86123966942149 
2.930511615905159 -20.49586776859504 
2.8421773600666578 -20.505867768595042 
2.8364768476302835 -22.920110192837463 
2.890292200210723 -22.930110192837464 
2.8897874248549744 -25.344352617079892 
2.846480437351614 -25.354352617079893 
2.8459575909298485 -27.988980716253444 
2.8892370799512506 -27.998980716253445 
2.8886870682572585 -30.633608815426996 
2.9111328535698346 -30.643608815426997 
2.91066371246571 -32.837465564738295 
2.969014672500689 -32.84746556473829 
2.9618584682970663 -38.1267217630854 
3.0929126178783837 -38.1367217630854 
3.0929126178783837 -40.0 
