NBCA
-36.013 -8.226
35
3.424	0.000
3.424	-2.846
3.522	-2.846
3.522	-5.734
3.561	-5.734
3.561	-7.796
3.640	-7.796
3.640	-9.852
3.679	-9.852
3.679	-12.737
3.817	-12.737
3.817	-17.681
3.954	-17.681
3.954	-20.146
3.914	-20.146
3.914	-23.043
3.855	-23.043
3.855	-25.117
3.894	-25.117
3.894	-27.593
3.953	-27.593
3.953	-30.477
3.992	-30.477
3.992	-35.397
4.366	-35.397
4.366	-37.856
4.543	-37.856
4.543	-42.823
4.464	-42.823
4.464	-45.313
4.365	-45.313
4.365	-48.203
4.424	-48.203
4.424	-52.331
4.463	-52.331
4.463	-55.627
4.521	-55.627
4.521	-60.592
4.441	-60.592
4.441	-70.503
4.461	-70.503
4.461	-75.460
4.519	-75.460
4.519	-84.964
4.440	-84.964
4.440	-89.933
4.459	-89.933
4.459	-95.724
4.379	-95.724
4.379	-110.183
4.319	-110.183
4.319	-115.152
4.318	-115.152
4.318	-120.516
4.377	-120.516
4.377	-125.470
4.416	-125.470
4.416	-130.427
4.455	-130.427
4.455	-139.931
4.513	-139.931
4.513	-144.884
4.592	-144.884
4.592	-150.661
4.609	-150.661
4.609	-170.500
4.549	-170.500
4.549	-180.413
4.587	-180.413
4.587	-190.327
4.626	-190.327
4.626	-200.653
4.664	-200.653
4.664	-210.569
4.643	-210.569
4.643	-225.445
4.681	-225.445
4.681	-234.530
4.740	-234.530
4.740	-244.850
4.798	-244.850
