NBCL
-38.291 -4.224
30
3.346	0.000
3.346	-0.823
3.403	-0.823
3.403	-2.021
3.498	-2.021
3.498	-5.173
3.441	-5.173
3.441	-7.159
3.592	-7.159
3.592	-9.537
3.706	-9.537
3.706	-12.307
3.801	-12.307
3.801	-14.678
3.839	-14.678
3.839	-17.050
3.877	-17.050
3.877	-19.804
3.801	-19.804
3.801	-24.140
3.725	-24.140
3.725	-27.290
3.839	-27.290
3.839	-29.666
4.161	-29.666
4.161	-32.067
4.389	-32.067
4.389	-34.850
4.445	-34.850
4.445	-36.828
4.464	-36.828
4.464	-39.592
4.389	-39.592
4.389	-42.347
4.351	-42.347
4.351	-44.707
4.408	-44.707
4.408	-47.081
4.464	-47.081
4.464	-49.850
4.464	-49.850
4.464	-54.980
4.559	-54.980
4.559	-57.353
4.635	-57.353
4.635	-59.727
4.559	-59.727
4.559	-64.849
4.540	-64.849
4.540	-69.570
4.445	-69.570
4.445	-84.168
4.427	-84.168
4.427	-94.026
4.370	-94.026
4.370	-104.275
4.370	-104.275
4.370	-109.399
4.313	-109.399
4.313	-114.529
4.294	-114.529
4.294	-134.249
4.370	-134.249
4.370	-139.385
4.427	-139.385
4.427	-144.517
4.445	-144.517
4.445	-159.509
4.408	-159.509
4.408	-168.975
4.370	-168.975
4.370	-179.622
4.389	-179.622
4.389	-189.491
4.445	-189.491
4.445	-199.362
4.559	-199.362
4.559	-209.239
4.692	-209.239
4.692	-223.844
4.787	-223.844
4.787	-242.777
4.863	-242.777
4.863	-248.700
