OCBR
-38.392 -4.58128
30
3.464	0.000
3.464	-0.329
3.528	-0.329
3.528	-2.303
3.607	-2.303
3.607	-4.605
3.495	-4.605
3.495	-7.566
3.654	-7.566
3.654	-9.868
3.717	-9.868
3.717	-12.500
3.892	-12.500
3.892	-14.803
3.828	-14.803
3.828	-17.434
3.812	-17.434
3.812	-19.737
3.828	-19.737
3.828	-22.039
3.684	-22.039
3.684	-26.974
3.859	-26.974
3.859	-29.934
4.113	-29.934
4.113	-32.237
4.366	-32.237
4.366	-36.842
4.318	-36.842
4.318	-39.803
4.286	-39.803
4.286	-42.434
4.366	-42.434
4.366	-49.671
4.333	-49.671
4.333	-52.303
4.397	-52.303
4.397	-54.605
4.444	-54.605
4.444	-56.908
4.491	-56.908
4.491	-59.868
4.539	-59.868
4.539	-74.671
4.490	-74.671
4.490	-84.211
4.537	-84.211
4.537	-90.132
4.489	-90.132
4.489	-94.408
4.409	-94.408
4.409	-100.000
4.345	-100.000
4.345	-109.539
4.249	-109.539
4.249	-114.803
4.233	-114.803
4.233	-119.737
4.248	-119.737
4.248	-124.342
4.343	-124.342
4.343	-129.605
4.486	-129.605
4.486	-134.539
4.565	-134.539
4.565	-149.342
4.500	-149.342
4.500	-159.211
4.467	-159.211
4.467	-169.737
4.435	-169.737
4.435	-179.605
4.355	-179.605
4.355	-189.145
4.322	-189.145
4.322	-199.671
4.433	-199.671
4.433	-209.211
4.590	-209.211
4.590	-223.355
4.716	-223.355
4.716	-232.895
4.731	-232.895
4.731	-243.092
4.778	-243.092
4.778	-248.684
