LP04
-38.386 -5.59
32.5
3.012	0.000
3.012	-0.331
3.344	-0.331
3.344	-2.009
3.502	-2.009
3.502	-4.331
3.360	-4.331
3.360	-6.962
3.423	-6.962
3.423	-8.946
3.581	-8.946
3.581	-13.908
3.739	-13.908
3.739	-16.893
3.708	-16.893
3.708	-19.201
3.739	-19.201
3.739	-21.843
3.787	-21.843
3.787	-29.438
3.881	-29.438
3.881	-32.085
4.166	-32.085
4.166	-34.420
4.261	-34.420
4.261	-39.708
4.292	-39.708
4.292	-41.690
4.277	-41.690
4.277	-44.658
4.229	-44.658
4.229	-46.976
4.340	-46.976
4.340	-49.290
4.403	-49.290
4.403	-51.938
4.482	-51.938
4.482	-54.253
4.545	-54.253
4.545	-57.214
4.435	-57.214
4.435	-59.518
4.356	-59.518
4.356	-64.476
4.451	-64.476
4.451	-79.655
4.419	-79.655
4.419	-84.269
4.372	-84.269
4.372	-89.542
4.261	-89.542
4.261	-99.440
4.372	-99.440
4.372	-104.403
4.403	-104.403
4.403	-109.027
4.372	-109.027
4.372	-114.966
4.403	-114.966
4.403	-119.918
4.545	-119.918
4.545	-124.880
4.656	-124.880
4.656	-129.509
4.672	-129.509
4.672	-134.132
4.609	-134.132
4.609	-139.738
4.561	-139.738
4.561	-144.684
4.514	-144.684
4.514	-149.300
4.435	-149.300
4.435	-169.428
4.530	-169.428
4.530	-179.663
4.466	-179.663
4.466	-189.889
4.419	-189.889
4.419	-209.690
4.498	-209.690
4.498	-223.889
4.593	-223.889
4.593	-233.465
4.735	-233.465
4.735	-243.708
4.846	-243.708
4.846	-249.326
