NBLA
-37.789 -10.993
32.5
3.104	0.000
3.104	-0.011
3.370	-0.011
3.370	-1.627
3.692	-1.627
3.692	-4.038
3.331	-4.038
3.331	-6.385
3.483	-6.385
3.483	-9.176
3.596	-9.176
3.596	-11.564
3.824	-11.564
3.824	-13.970
4.013	-13.970
4.013	-16.766
3.993	-16.766
3.993	-19.138
3.898	-19.138
3.898	-21.507
3.803	-21.507
3.803	-23.885
3.746	-23.885
3.746	-26.670
3.803	-26.670
3.803	-29.476
4.144	-29.476
4.144	-32.291
4.504	-32.291
4.504	-34.285
4.542	-34.285
4.542	-37.057
4.522	-37.057
4.522	-39.430
4.503	-39.430
4.503	-41.414
4.465	-41.414
4.465	-44.596
4.522	-44.596
4.522	-46.981
4.559	-46.981
4.559	-49.368
4.616	-49.368
4.616	-54.523
4.578	-54.523
4.578	-56.909
4.653	-56.909
4.653	-59.296
4.672	-59.296
4.672	-64.466
4.785	-64.466
4.785	-69.628
4.822	-69.628
4.822	-79.537
4.708	-79.537
4.708	-84.690
4.669	-84.690
4.669	-94.218
4.745	-94.218
4.745	-99.380
4.839	-99.380
4.839	-104.945
4.895	-104.945
4.895	-109.711
4.838	-109.711
4.838	-114.471
4.762	-114.471
4.762	-119.223
4.704	-119.223
4.704	-124.773
4.666	-124.773
4.666	-129.533
4.628	-129.533
4.628	-134.289
4.513	-134.289
4.513	-139.834
4.437	-139.834
4.437	-144.987
4.455	-144.987
4.455	-149.754
4.530	-149.754
4.530	-159.684
4.604	-159.684
4.604	-189.045
4.545	-189.045
4.545	-223.964
4.675	-223.964
4.675	-233.899
4.788	-233.899
4.788	-243.827
4.825	-243.827
4.825	-249.388
