NBPN
-40.199 -10.847
40
3.665	0.000
3.665	-5.090
3.542	-5.090
3.542	-7.673
3.634	-7.673
3.634	-9.916
3.849	-9.916
3.849	-12.148
3.941	-12.148
3.941	-17.608
4.033	-17.608
4.033	-22.425
3.971	-22.425
3.971	-24.681
3.940	-24.681
3.940	-27.577
3.863	-27.577
3.863	-29.512
3.817	-29.512
3.817	-32.089
3.786	-32.089
3.786	-34.984
3.847	-34.984
3.847	-37.231
3.939	-37.231
3.939	-40.118
4.047	-40.118
4.047	-42.360
4.262	-42.360
4.262	-44.915
4.477	-44.915
4.477	-47.470
4.539	-47.470
4.539	-52.610
4.569	-52.610
4.569	-54.858
4.723	-54.858
4.723	-57.419
4.784	-57.419
4.784	-65.130
4.737	-65.130
4.737	-69.956
4.691	-69.956
4.691	-74.785
4.752	-74.785
4.752	-79.924
4.767	-79.924
4.767	-85.067
4.751	-85.067
4.751	-89.893
4.782	-89.893
4.782	-95.034
4.843	-95.034
4.843	-99.853
4.889	-99.853
4.889	-120.105
4.856	-120.105
4.856	-124.930
4.825	-124.930
4.825	-129.756
4.778	-129.756
4.778	-134.906
4.717	-134.906
4.717	-139.735
4.685	-139.735
4.685	-145.202
4.608	-145.202
4.608	-150.028
4.531	-150.028
4.531	-160.005
4.407	-160.005
4.407	-170.304
4.314	-170.304
4.314	-180.279
4.298	-180.279
4.298	-190.573
4.374	-190.573
4.374	-200.211
4.435	-200.211
4.435	-210.495
4.588	-210.495
4.588	-225.276
4.648	-225.276
4.648	-245.207
4.739	-245.207
4.739	-250.343
