NBMO
-40.041 -3.311
35
3.125	0.000
3.125	-0.968
3.312	-0.968
3.312	-2.580
3.750	-2.580
3.750	-5.149
3.719	-5.149
3.719	-7.759
3.625	-7.759
3.625	-10.371
3.703	-10.371
3.703	-12.645
3.766	-12.645
3.766	-14.923
3.734	-14.923
3.734	-17.532
3.781	-17.532
3.781	-20.132
3.891	-20.132
3.891	-22.729
3.844	-22.729
3.844	-25.011
3.750	-25.011
3.750	-27.626
3.688	-27.626
3.688	-30.236
3.781	-30.236
3.781	-32.510
4.016	-32.510
4.016	-35.422
4.312	-35.422
4.312	-37.351
4.469	-37.351
4.469	-39.946
4.422	-39.946
4.422	-42.229
4.484	-42.229
4.484	-45.157
4.547	-45.157
4.547	-50.688
4.578	-50.688
4.578	-52.314
4.641	-52.314
4.641	-55.240
4.609	-55.240
4.609	-57.522
4.609	-57.522
4.609	-60.133
4.562	-60.133
4.562	-65.028
4.469	-65.028
4.469	-69.916
4.438	-69.916
4.438	-74.808
4.391	-74.808
4.391	-84.902
4.516	-84.902
4.516	-90.107
4.594	-90.107
4.594	-99.870
4.594	-99.870
4.594	-105.090
4.469	-105.090
4.469	-109.986
4.375	-109.986
4.375	-115.204
4.297	-115.204
4.297	-129.861
4.250	-129.861
4.250	-135.402
4.281	-135.402
4.281	-144.843
4.328	-144.843
4.328	-150.373
4.438	-150.373
4.438	-169.921
4.391	-169.921
4.391	-180.339
4.406	-180.339
4.406	-190.108
4.453	-190.108
4.453	-200.200
4.531	-200.200
4.531	-209.963
4.641	-209.963
4.641	-223.966
4.703	-223.966
4.703	-234.380
4.812	-234.380
4.812	-244.150
4.828	-244.150
