NBAN
-36.275 -9.669
37.5
3.159	0.000
3.159	-1.679
3.306	-1.679
3.306	-2.679
3.518	-2.679
3.518	-5.039
3.551	-5.039
3.551	-7.763
3.665	-7.763
3.665	-10.139
3.698	-10.139
3.698	-12.530
3.649	-12.530
3.649	-15.270
3.780	-15.270
3.780	-17.986
3.910	-17.986
3.910	-20.693
3.943	-20.693
3.943	-25.132
4.008	-25.132
4.008	-27.861
4.008	-27.861
4.008	-30.921
4.073	-30.921
4.073	-33.309
4.122	-33.309
4.122	-34.996
4.269	-34.996
4.269	-37.333
4.547	-37.333
4.547	-40.407
4.580	-40.407
4.580	-45.527
4.645	-45.527
4.645	-47.923
4.629	-47.923
4.629	-49.980
4.596	-49.980
4.596	-52.376
4.596	-52.376
4.596	-57.507
4.580	-57.507
4.580	-60.595
4.482	-60.595
4.482	-65.365
4.580	-65.365
4.580	-70.829
4.612	-70.829
4.612	-79.721
4.727	-79.721
4.727	-84.488
4.645	-84.488
4.645	-89.627
4.612	-89.627
4.612	-95.445
4.580	-95.445
4.580	-99.892
4.580	-99.892
4.580	-105.370
4.531	-105.370
4.531	-109.815
4.482	-109.815
4.482	-114.612
4.449	-114.612
4.449	-120.430
4.416	-120.430
4.416	-124.193
4.384	-124.193
4.384	-130.358
4.449	-130.358
4.449	-135.133
4.384	-135.133
4.384	-140.264
4.318	-140.264
4.318	-144.728
4.416	-144.728
4.416	-149.501
4.465	-149.501
4.465	-160.088
4.580	-160.088
4.580	-169.644
4.629	-169.644
4.629	-179.550
4.661	-179.550
4.661	-189.453
4.759	-189.453
4.759	-199.359
4.776	-199.359
4.776	-224.308
4.727	-224.308
4.727	-233.884
4.776	-233.884
4.776	-244.137
4.792	-244.137
4.792	-249.263
