PCJG
-38.395 -5.593
32.5
3.059	0.000
3.059	-0.988
3.391	-0.988
3.391	-2.636
3.470	-2.636
3.470	-5.272
3.391	-5.272
3.391	-10.214
3.660	-10.214
3.660	-15.486
3.771	-15.486
3.771	-17.792
3.692	-17.792
3.692	-20.099
3.723	-20.099
3.723	-22.405
3.771	-22.405
3.771	-27.677
3.818	-27.677
3.818	-30.313
3.913	-30.313
3.913	-32.619
4.166	-32.619
4.166	-37.891
4.198	-37.891
4.198	-42.504
4.340	-42.504
4.340	-44.811
4.261	-44.811
4.261	-48.105
4.419	-48.105
4.419	-50.082
4.451	-50.082
4.451	-52.389
4.403	-52.389
4.403	-55.684
4.498	-55.684
4.498	-59.967
4.561	-59.967
4.561	-65.239
4.688	-65.239
4.688	-70.511
4.688	-70.511
4.688	-75.453
4.593	-75.453
4.593	-80.066
4.451	-80.066
4.451	-85.008
4.530	-85.008
4.530	-94.893
4.451	-94.893
4.451	-110.379
4.419	-110.379
4.419	-120.264
4.372	-120.264
4.372	-125.206
4.451	-125.206
4.451	-130.478
4.498	-130.478
4.498	-140.362
4.466	-140.362
4.466	-145.305
4.403	-145.305
4.403	-150.247
4.356	-150.247
4.356	-160.461
4.419	-160.461
4.419	-170.346
4.498	-170.346
4.498	-190.115
4.451	-190.115
4.451	-200.329
4.435	-200.329
4.435	-210.214
4.372	-210.214
4.372	-224.382
4.419	-224.382
4.419	-233.937
4.545	-233.937
4.545	-244.481
4.704	-244.481
