PCGU
-37.377 -7.906
35
3.512	0.000
3.512	-0.701
3.686	-0.701
3.686	-2.689
3.575	-2.689
3.575	-7.613
3.511	-7.613
3.511	-9.909
3.559	-9.909
3.559	-14.848
3.654	-14.848
3.654	-17.817
3.749	-17.817
3.749	-20.128
3.780	-20.128
3.780	-22.762
3.653	-22.762
3.653	-24.724
3.764	-24.724
3.764	-27.693
3.827	-27.693
3.827	-30.331
3.890	-30.331
3.890	-32.310
4.128	-32.310
4.128	-34.961
4.366	-34.961
4.366	-37.286
4.461	-37.286
4.461	-40.582
4.445	-40.582
4.445	-42.882
4.540	-42.882
4.540	-45.192
4.461	-45.192
4.461	-48.147
4.508	-48.147
4.508	-49.795
4.460	-49.795
4.460	-52.749
4.365	-52.749
4.365	-55.374
4.396	-55.374
4.396	-57.350
4.507	-57.350
4.507	-59.991
4.602	-59.991
4.602	-65.263
4.538	-65.263
4.538	-69.534
4.411	-69.534
4.411	-75.116
4.442	-75.116
4.442	-79.724
4.426	-79.724
4.426	-84.655
4.553	-84.655
4.553	-94.865
4.441	-94.865
4.441	-100.447
4.393	-100.447
4.393	-109.654
4.313	-109.654
4.313	-124.779
4.375	-124.779
4.375	-130.046
4.438	-130.046
4.438	-135.315
4.501	-135.315
4.501	-140.255
4.548	-140.255
4.548	-144.534
4.580	-144.534
4.580	-169.871
4.705	-169.871
4.705	-179.746
4.783	-179.746
4.783	-200.145
4.702	-200.145
4.702	-210.009
4.670	-210.009
4.670	-233.361
4.747	-233.361
4.747	-243.564
4.858	-243.564
4.858	-248.835
