SBBR
-40.371 -3.74518
37
3.443	0.000
3.443	-0.661
3.490	-0.661
3.490	-1.983
3.632	-1.983
3.632	-4.298
3.616	-4.298
3.616	-6.942
3.553	-6.942
3.553	-9.587
3.632	-9.587
3.632	-11.901
3.758	-11.901
3.758	-14.545
3.742	-14.545
3.742	-17.190
3.694	-17.190
3.694	-22.149
3.773	-22.149
3.773	-27.107
3.804	-27.107
3.804	-29.752
3.915	-29.752
3.915	-32.397
4.104	-32.397
4.104	-34.711
4.325	-34.711
4.325	-37.355
4.483	-37.355
4.483	-42.314
4.514	-42.314
4.514	-44.628
4.467	-44.628
4.467	-47.273
4.435	-47.273
4.435	-49.917
4.419	-49.917
4.419	-54.876
4.482	-54.876
4.482	-57.190
4.529	-57.190
4.529	-59.835
4.592	-59.835
4.592	-74.711
4.528	-74.711
4.528	-79.669
4.527	-79.669
4.527	-84.628
4.479	-84.628
4.479	-89.587
4.463	-89.587
4.463	-94.876
4.494	-94.876
4.494	-99.835
4.542	-99.835
4.542	-104.463
4.430	-104.463
4.430	-109.752
4.351	-109.752
4.351	-114.711
4.319	-114.711
4.319	-119.669
4.366	-119.669
4.366	-124.959
4.397	-124.959
4.397	-129.917
4.460	-129.917
4.460	-135.537
4.507	-135.537
4.507	-149.752
4.474	-149.752
4.474	-160.000
4.394	-160.000
4.394	-179.835
4.456	-179.835
4.456	-200.000
4.455	-200.000
4.455	-210.248
4.533	-210.248
4.533	-224.463
4.642	-224.463
4.642	-234.380
4.705	-234.380
4.705	-244.628
4.783	-244.628
4.783	-249.587
