PCJA
-35.958 -6.463
32.5
3.607	0.000
3.607	-1.789
3.417	-1.789
3.417	-4.377
3.496	-4.377
3.496	-7.037
3.654	-7.037
3.654	-9.382
3.622	-9.382
3.622	-11.685
3.733	-11.685
3.733	-14.678
3.796	-14.678
3.796	-24.237
3.700	-24.237
3.700	-27.190
3.843	-27.190
3.843	-29.198
4.097	-29.198
4.097	-32.223
4.414	-32.223
4.414	-34.282
4.446	-34.282
4.446	-36.600
4.398	-36.600
4.398	-39.216
4.445	-39.216
4.445	-42.197
4.524	-42.197
4.524	-44.531
4.604	-44.531
4.604	-46.849
4.524	-46.849
4.524	-51.772
4.476	-51.772
4.476	-56.706
4.539	-56.706
4.539	-64.606
4.473	-64.606
4.473	-85.030
4.441	-85.030
4.441	-94.240
4.377	-94.240
4.377	-99.504
4.345	-99.504
4.345	-104.438
4.329	-104.438
4.329	-109.694
4.265	-109.694
4.265	-114.633
4.233	-114.633
4.233	-119.567
4.185	-119.567
4.185	-124.858
4.264	-124.858
4.264	-129.483
4.311	-129.483
4.311	-134.429
4.358	-134.429
4.358	-139.379
4.389	-139.379
4.389	-144.337
4.437	-144.337
4.437	-149.621
4.452	-149.621
4.452	-159.195
4.562	-159.195
4.562	-169.762
4.640	-169.762
4.640	-179.666
4.735	-179.666
4.735	-189.559
4.749	-189.559
4.749	-209.335
4.812	-209.335
4.812	-223.511
4.810	-223.511
4.810	-243.609
4.841	-243.609
