NBPA
-37.112 -5.75
30
2.917	0.000
2.917	-1.645
3.186	-1.645
3.186	-3.262
3.470	-3.262
3.470	-5.207
3.312	-5.207
3.312	-7.843
3.375	-7.843
3.375	-10.461
3.549	-10.461
3.549	-12.742
3.613	-12.742
3.613	-15.359
3.802	-15.359
3.802	-17.638
3.913	-17.638
3.913	-22.548
3.755	-22.548
3.755	-24.857
3.802	-24.857
3.802	-27.805
3.897	-27.805
3.897	-30.418
4.261	-30.418
4.261	-32.685
4.435	-32.685
4.435	-40.210
4.292	-40.210
4.292	-42.846
4.245	-42.846
4.245	-47.766
4.277	-47.766
4.277	-50.387
4.324	-50.387
4.324	-55.633
4.277	-55.633
4.277	-59.896
4.198	-59.896
4.198	-65.149
4.229	-65.149
4.229	-70.064
4.292	-70.064
4.292	-75.305
4.308	-75.305
4.308	-80.220
4.277	-80.220
4.277	-85.141
4.387	-85.141
4.387	-90.050
4.435	-90.050
4.435	-94.963
4.403	-94.963
4.403	-99.885
4.308	-99.885
4.308	-105.138
4.261	-105.138
4.261	-110.062
4.213	-110.062
4.213	-114.985
4.229	-114.985
4.229	-120.227
4.324	-120.227
4.324	-125.137
4.372	-125.137
4.372	-135.297
4.403	-135.297
4.403	-140.213
4.466	-140.213
4.466	-145.125
4.545	-145.125
4.545	-150.366
4.577	-150.366
4.577	-159.870
4.625	-159.870
4.625	-169.704
4.656	-169.704
4.656	-179.863
4.609	-179.863
4.609	-190.032
4.640	-190.032
4.640	-200.521
4.704	-200.521
4.704	-223.469
4.751	-223.469
4.751	-243.791
4.830	-243.791
4.830	-249.360
