PCST
-38.431 -8.199
37.5
2.870	0.000
2.870	-0.985
3.296	-0.985
3.296	-2.627
3.597	-2.627
3.597	-5.583
3.708	-5.583
3.708	-8.210
3.739	-8.210
3.739	-10.181
3.486	-10.181
3.486	-13.136
3.692	-13.136
3.692	-15.435
3.755	-15.435
3.755	-18.062
3.628	-18.062
3.628	-20.690
3.818	-20.690
3.818	-27.915
3.897	-27.915
3.897	-30.213
4.040	-30.213
4.040	-32.841
4.087	-32.841
4.087	-35.140
4.119	-35.140
4.119	-38.095
4.292	-38.095
4.292	-40.394
4.498	-40.394
4.498	-43.021
4.625	-43.021
4.625	-45.320
4.593	-45.320
4.593	-47.947
4.498	-47.947
4.498	-65.025
4.435	-65.025
4.435	-70.279
4.372	-70.279
4.372	-75.205
4.514	-75.205
4.514	-80.131
4.656	-80.131
4.656	-85.386
4.482	-85.386
4.482	-89.984
4.545	-89.984
4.545	-94.910
4.719	-94.910
4.719	-99.836
4.625	-99.836
4.625	-105.419
4.482	-105.419
4.482	-109.688
4.451	-109.688
4.451	-114.943
4.387	-114.943
4.387	-119.869
4.451	-119.869
4.451	-129.721
4.466	-129.721
4.466	-134.975
4.498	-134.975
4.498	-140.230
4.451	-140.230
4.451	-149.754
4.530	-149.754
4.530	-170.115
4.640	-170.115
4.640	-179.967
4.735	-179.967
4.735	-190.148
4.830	-190.148
4.830	-233.169
4.751	-233.169
4.751	-243.350
4.688	-243.350
4.688	-248.604
