PCTV
-37.86 -7.646
37.5
3.374	0.000
3.374	-0.956
3.518	-0.956
3.518	-2.595
3.565	-2.595
3.565	-9.840
3.517	-9.840
3.517	-12.480
3.628	-12.480
3.628	-15.438
3.708	-15.438
3.708	-20.039
3.739	-20.039
3.739	-22.678
3.691	-22.678
3.691	-25.310
3.755	-25.310
3.755	-27.610
3.818	-27.610
3.818	-30.229
4.009	-30.229
4.009	-32.534
4.057	-32.534
4.057	-35.161
4.184	-35.161
4.184	-37.773
4.455	-37.773
4.455	-40.069
4.582	-40.069
4.582	-42.384
4.486	-42.384
4.486	-45.023
4.454	-45.023
4.454	-47.334
4.374	-47.334
4.374	-50.294
4.438	-50.294
4.438	-52.606
4.390	-52.606
4.390	-55.240
4.422	-55.240
4.422	-57.538
4.580	-57.538
4.580	-75.317
4.659	-75.317
4.659	-79.939
4.578	-79.939
4.578	-100.362
4.641	-100.362
4.641	-110.254
4.576	-110.254
4.576	-114.869
4.512	-114.869
4.512	-120.481
4.384	-120.481
4.384	-125.100
4.304	-125.100
4.304	-130.038
4.352	-130.038
4.352	-134.977
4.415	-134.977
4.415	-145.188
4.462	-145.188
4.462	-150.127
4.558	-150.127
4.558	-160.007
4.637	-160.007
4.637	-169.885
4.716	-169.885
4.716	-180.090
4.810	-180.090
4.810	-200.182
4.729	-200.182
4.729	-210.075
4.601	-210.075
4.601	-233.809
4.694	-233.809
4.694	-244.013
4.757	-244.013
4.757	-249.610
