NBPS
-41.446 -4.394
40
2.467	0.000
2.467	-0.237
3.193	-0.237
3.193	-1.964
3.687	-1.964
3.687	-4.616
3.610	-4.616
3.610	-7.171
3.455	-7.171
3.455	-9.399
3.547	-9.399
3.547	-11.986
3.702	-11.986
3.702	-14.259
3.840	-14.259
3.840	-16.857
3.918	-16.857
3.918	-19.444
3.964	-19.444
3.964	-22.021
3.902	-22.021
3.902	-26.834
3.824	-26.834
3.824	-31.969
3.963	-31.969
3.963	-34.880
4.009	-34.880
4.009	-36.819
4.194	-36.819
4.194	-39.100
4.549	-39.100
4.549	-42.372
4.657	-42.372
4.657	-44.641
4.672	-44.641
4.672	-47.215
4.533	-47.215
4.533	-49.449
4.502	-49.449
4.502	-52.333
4.563	-52.333
4.563	-57.186
4.686	-57.186
4.686	-69.713
4.624	-69.713
4.624	-74.855
4.592	-74.855
4.592	-79.666
4.530	-79.666
4.530	-84.823
4.591	-84.823
4.591	-94.477
4.637	-94.477
4.637	-104.766
4.652	-104.766
4.652	-109.589
4.683	-109.589
4.683	-119.562
4.713	-119.562
4.713	-129.534
4.666	-129.534
4.666	-134.677
4.603	-134.677
4.603	-139.809
4.526	-139.809
4.526	-145.263
4.448	-145.263
4.448	-149.106
4.371	-149.106
4.371	-159.705
4.385	-159.705
4.385	-199.256
4.429	-199.256
4.429	-209.556
4.490	-209.556
4.490	-223.070
4.581	-223.070
4.581	-233.050
4.688	-233.050
4.688	-243.683
4.765	-243.683
4.765	-248.519
