ID2402
-121.27 37.65
26.79
2.7496630112652696 -0.0 
2.7496630112652696 -1.5 
2.74914851995681 -1.51 
2.74914851995681 -3.0 
2.748867501086291 -3.01 
2.748867501086291 -3.25 
2.7488283659464985 -3.25 
2.7488283659464985 -3.26 
2.74878949620476 -3.26 
2.74878949620476 -3.5 
2.7485896522332918 -3.51 
2.7485896522332918 -4.56 
2.7482370754898264 -4.569999999999999 
2.7482370754898264 -5.9 
2.7480078814720947 -5.91 
2.7480078814720947 -6.18 
2.7172345509012694 -6.1899999999999995 
2.7172345509012694 -7.07 
2.539407966572362 -7.08 
2.539407966572362 -8.31 
2.6921068314695447 -8.32 
2.6921068314695447 -8.65 
2.718463286418374 -8.65 
2.718463286418374 -8.66 
2.7222314082315044 -8.66 
2.7222314082315044 -11.07 
2.756183057780464 -11.08 
2.756183057780464 -13.49 
2.8203039081042243 -13.5 
2.8203039081042243 -14.49 
2.9726746582455803 -14.5 
2.9726746582455803 -15.49 
2.9918421655543175 -15.5 
2.9918421655543175 -17.49 
3.026619239682898 -17.5 
3.026619239682898 -19.49 
3.190856602644611 -19.5 
3.190856602644611 -23.14 
3.210424765214816 -23.14 
3.210424765214816 -23.150000000000002 
3.2347608457310484 -23.150000000000002 
3.2347608457310484 -26.79 
